"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @ParissAthena: I…did not know this was a side effect of COVID. Holy shit… https://t.co/5RHbwMKERj",FALSE,0,NA,2021-11-17 00:58:10,FALSE,NA,"1460774229188689925",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mtlsveryown",5322,TRUE,FALSE,NA,NA
"2","Feds are paying hospitals to provide poor – and deadly – COVID care https://t.co/Fjjwb0XFqk",FALSE,0,NA,2021-11-17 00:58:10,FALSE,NA,"1460774228626661377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sweet_legacy26_",0,FALSE,FALSE,NA,NA
"3","RT @SukunaBikona7: イギリスでのCOVID-19ワクチンによるデルタ株感染予防効果。
青は1-2回目がファイザー製orモデルナ製、オレンジは1-2回目がAZ製。3回目はファイザー製で共通。
縦軸は感染リスク。
2回接種後、感染リスクは急低下したのち経時的に上昇…",FALSE,0,NA,2021-11-17 00:58:10,FALSE,NA,"1460774228479791106",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hdk_2",8,TRUE,FALSE,NA,NA
"4","RT @ClickingSeason: I got the vaccine because, though I personally have nothing to fear from Covid, I was told it would prevent me spreadin…",FALSE,0,NA,2021-11-17 00:58:10,FALSE,NA,"1460774228270239744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","redact__",1030,TRUE,FALSE,NA,NA
"5","RT @ClayTravis: So @JedediahBila went on The View shared 100% factual covid data and they cut her off. Watch this: https://t.co/aUVyhLPci6",FALSE,0,NA,2021-11-17 00:58:10,FALSE,NA,"1460774227863347207",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LoamCilantro",2836,TRUE,FALSE,NA,NA
"6","RT @natgeodocs: A testament to the human spirit, @NatGeoDocs' #TheFirstWave spotlights the experiences of NYC healthcare workers at the epi…",FALSE,0,NA,2021-11-17 00:58:10,FALSE,NA,"1460774227674640390",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Miss_Placed_",15,TRUE,FALSE,NA,NA
"7","RT @jennycohn1: My brother’s condition has worsened. Covid pneumonia and oxygen in 70s (it should be 94). I cannot believe this is happenin…",FALSE,0,NA,2021-11-17 00:58:10,FALSE,NA,"1460774227414601733",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DiogenesLamp0",1095,TRUE,FALSE,NA,NA
"8","RT @CanadaFreedoms: Retweet this tweet if you are still not vaccinated against COVID-19 and never plan to be. I'll be following all of you!…",FALSE,0,NA,2021-11-17 00:58:10,FALSE,NA,"1460774227385192451",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SeenAndForeseen",223,TRUE,FALSE,NA,NA
"9","RT @jdesmondharris: This thread has haunted me all day and made me understand the absolute torture of losing a loved one first to misinform…",FALSE,0,NA,2021-11-17 00:58:10,FALSE,NA,"1460774227104174081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BoxsetQueen",516,TRUE,FALSE,NA,NA
"10","RT @thairkassam: Tener miedo al covid es normal, el miedo nos protege, nos previene, pero tener miedo todo el día, nervios, aislarse por es…",FALSE,0,NA,2021-11-17 00:58:10,FALSE,NA,"1460774226936348680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lacotiBells",553,TRUE,FALSE,NA,NA
"11","RT @AP: BREAKING: Drugmaker Pfizer Inc. has signed a deal with a U.N.-backed group to allow other manufacturers to make its experimental CO…",FALSE,0,NA,2021-11-17 00:58:10,FALSE,NA,"1460774226848362500",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grandoftwo",568,TRUE,FALSE,NA,NA
"12","RT @DEADLINE: EXCLUSIVE: Rockmond Dunbar exits #911onFOX over Covid vaccine mandate https://t.co/3A0s5U5QMI",FALSE,0,NA,2021-11-17 00:58:10,FALSE,NA,"1460774226323980288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flablackqt",161,TRUE,FALSE,NA,NA
"13","RT @aginnt: I haven’t given up on Australia being lost to COVID authoritarianism just yet. 

This is why👇🏼
https://t.co/ha3U7rVXtD",FALSE,0,NA,2021-11-17 00:58:10,FALSE,NA,"1460774226072326147",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PattyKnight1984",37,TRUE,FALSE,NA,NA
"14","RT @Alec_Zeck: I hope you do realize there were already hundreds of thousands of families with completely unvaccinated children who are per…",FALSE,0,NA,2021-11-17 00:58:10,FALSE,NA,"1460774226005090304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KuanSara",101,TRUE,FALSE,NA,NA
"15","RT @ParissAthena: I…did not know this was a side effect of COVID. Holy shit… https://t.co/5RHbwMKERj",FALSE,0,NA,2021-11-17 00:58:09,FALSE,NA,"1460774225829154822",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Isaaqattack",5322,TRUE,FALSE,NA,NA
"16","RT @australian: #BREAKING: NSW Premier Dominic Perrottet has spectacularly dumped Health Minister Brad Hazzard’s bill seeking to expand the…",FALSE,0,NA,2021-11-17 00:58:09,FALSE,NA,"1460774225774448641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grim_raven_",449,TRUE,FALSE,NA,NA
"17","RT @marcosleandroru: @SantoroLeandro Los hacemos responsables por la integridad de las piedras en homenaje a los muertos por COVID",FALSE,0,NA,2021-11-17 00:58:09,FALSE,NA,"1460774225724194817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elialemajo",13,TRUE,FALSE,NA,NA
"18","RT @beltrandelrio: Si fuera yo mal pensado, diría que sólo incluyeron a los de 15 a 17 años entre los candidatos a vacuna anti covid para…",FALSE,0,NA,2021-11-17 00:58:09,FALSE,NA,"1460774225485123587",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kaemmpi",1841,TRUE,FALSE,NA,NA
"19","Canada is bound to repeat the same COVID mistakes if we: 
- Don't offer rapid antigenic tests over-the-counter in p… https://t.co/Lu0d3mjtBN",FALSE,0,NA,2021-11-17 00:58:09,TRUE,NA,"1460774225095106563",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MaxFromQuebec",0,FALSE,FALSE,NA,NA
"20","RT @plane778: *Me to COVID before  12:00am*

I don’t see how you can hate from outside of the club you can’t even get in",FALSE,0,NA,2021-11-17 00:58:09,FALSE,NA,"1460774224013017089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CaitlinGrogan3",222,TRUE,FALSE,NA,NA
"21","RT @Azpapip: Rakyat Malaysia yang dikasihi,
 Please be aware that we are expecting next COVID-19 wave in December 2021.There will be surge…",FALSE,0,NA,2021-11-17 00:58:09,FALSE,NA,"1460774223928913920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hidayah_farina",16392,TRUE,FALSE,NA,NA
"22","RT @callapilla: Let's not pretend these protests are about the pandemic law, hey? It's a free-floating mob of discontent that has latched o…",FALSE,0,NA,2021-11-17 00:58:09,FALSE,NA,"1460774223379501056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","QueenMewtwoo",240,TRUE,FALSE,NA,NA
"23","RT @EdmJbg: @WhteRbbnAdvocat @WgarNews @AnimaeOK @twtrrr @drlouisehansen @LadyPoop2 @TreatyNow @CapesJoy @xskinn @independentaus @Tiddapage…",FALSE,0,NA,2021-11-17 00:58:09,FALSE,NA,"1460774222872002566",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","justin_kampen",8,TRUE,FALSE,NA,NA
"24","『11月17日0時基準』
COVID-19 韓国統計
性別年代別の重症者と死亡者
総検査数と新規感染者

新規感染者は3千人超え、重症患者は522人と過去最多、ソウル市の重症者病床稼働率は80.6%と赤信号。
高齢者など高リスク群… https://t.co/k3mdODfLjv",FALSE,0,"koheikana",2021-11-17 00:58:09,TRUE,"1460768999680069633","1460774222846857220","176725486","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","koheikana",0,FALSE,FALSE,NA,NA
"25","Rummors and truth of COVID-19 https://t.co/3jkbsjPvQX",FALSE,0,NA,2021-11-17 00:58:09,FALSE,NA,"1460774222620291076",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tibbetts_gwendy",0,FALSE,FALSE,NA,NA
"26","RT @TPCarney: Vaccines. Pfizer pill. Booster if you want one. Covid is neutered. Trying to prevent all cases is pointless and destructive.",FALSE,0,NA,2021-11-17 00:58:09,FALSE,NA,"1460774222385401856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GusHansen16",86,TRUE,FALSE,NA,NA
"27","RT @ReutersLatam: 🇦🇹💉 Austria confina a no vacunados mientras aumentan casos de COVID en toda Europa https://t.co/avG3oKnfJ5",FALSE,0,NA,2021-11-17 00:58:09,FALSE,NA,"1460774222234537992",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pacofloresc",1,TRUE,FALSE,NA,NA
"28","RT @4Patrick7: Cienna Knowles Aussie teen equestrian star's NEW NORMAL➡️ Hospitalized with her body full of blood clots shortly after her s…",FALSE,0,NA,2021-11-17 00:58:09,FALSE,NA,"1460774222050082817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Indiana_Anne2",30,TRUE,FALSE,NA,NA
"29","I think I’m pretty reasonable about COVID precautions.  But this is insane. I’ve had three COVID vaccine doses, hav… https://t.co/xcgYJ7xyOz",FALSE,0,"RonNehring",2021-11-17 00:58:09,TRUE,"1460773871964110849","1460774221898997768","18144612","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RonNehring",0,FALSE,FALSE,NA,NA
"30","RT @ParissAthena: I…did not know this was a side effect of COVID. Holy shit… https://t.co/5RHbwMKERj",FALSE,0,NA,2021-11-17 00:58:08,FALSE,NA,"1460774221542572037",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamaicanidol_",5322,TRUE,FALSE,NA,NA
"31","@lil_mmac @2_nitwhits Can’t believe any adult would behave that way. No masks and a clearly very sick child. I shou… https://t.co/Jv7uM5xqB0",FALSE,0,"lil_mmac",2021-11-17 00:58:08,TRUE,"1460773101159993350","1460774221227954180","1166638626","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TroubleDads",0,FALSE,FALSE,NA,NA
"32","RT @WSJJapan: 中国でコロナ防疫員が飼い犬殺害、衝撃広がる 
#中国　
https://t.co/mCZXSR3YGM",FALSE,0,NA,2021-11-17 00:58:08,FALSE,NA,"1460774221223579652",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","briareos",5,TRUE,FALSE,NA,NA
"33","RT @WontCaveDave: Republicans are attempting to blame Biden for the current rate of inflation.
Really???
It was their deity Donald 
who wea…",FALSE,0,NA,2021-11-17 00:58:08,FALSE,NA,"1460774221026627585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dawn11681",123,TRUE,FALSE,NA,NA
"34","RT @GoldmanMasch: Sexta ola de covid en Europa, provocada por no vacunados sanos, contagiando a vacunados inmunizados con triple pauta.

To…",FALSE,0,NA,2021-11-17 00:58:08,FALSE,NA,"1460774220338802688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rodriguezefren",2081,TRUE,FALSE,NA,NA
"35","RT @WhiteHouse: We asked American Academy of Pediatrics President Dr. Lee Savio Beers to answer common questions about the COVID-19 vaccine…",FALSE,0,NA,2021-11-17 00:58:08,FALSE,NA,"1460774219873198085",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JackMCarey1",354,TRUE,FALSE,NA,NA
"36","RT @DrTomFrieden: In most of the US, Covid transmission is still high. We're safest from Covid when we combine multiple layers of protectio…",FALSE,0,NA,2021-11-17 00:58:08,FALSE,NA,"1460774219726397442",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","shopdeb",461,TRUE,FALSE,NA,NA
"37","RT @AlbertoLage: após parceria de sucesso com a covid, governo anuncia apoio ao sarampo",FALSE,0,NA,2021-11-17 00:58:08,FALSE,NA,"1460774219508289538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eduardamsqt",5706,TRUE,FALSE,NA,NA
"38","RT @AmitAryaMD: As early as tomorrow, Ontario will allow COVID testing for symptomatic people at Shoppers Drug Mart.

So people with COVID…",FALSE,0,NA,2021-11-17 00:58:08,FALSE,NA,"1460774218719764485",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","greenlivetrees",460,TRUE,FALSE,NA,NA
"39","RT @GoodLawProject: 'The VIP lane funnelled vast sums of public money into the pockets of those with Tory links. It also made it harder to…",FALSE,0,NA,2021-11-17 00:58:08,FALSE,NA,"1460774217792864256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jazd09",763,TRUE,FALSE,NA,NA
"40","On Nov. 15, 2020, in the United States, as the most devastating wave yet of coronavirus infections was beginning to… https://t.co/9EVBbn2xCc",FALSE,0,NA,2021-11-17 00:58:08,TRUE,NA,"1460774217788624900",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytopinion",0,FALSE,FALSE,NA,NA
"41","RT @a_space_alien: @ParissAthena This is what I’ve been trying to get tell people who still refuse to be vaccinated and/or exercise social…",FALSE,0,NA,2021-11-17 00:58:07,FALSE,NA,"1460774217012727809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AHoodTherapist",120,TRUE,FALSE,NA,NA
"42","MORE: Mga healthcare worker, maaaring makapamili ng brand ng bakuna kontra COVID-19 na ituturok sa kanila bilang bo… https://t.co/jtIGKoG125",FALSE,0,"dzbb",2021-11-17 00:58:07,TRUE,"1460774177607061504","1460774216890937350","461853598","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dzbb",0,FALSE,FALSE,NA,NA
"43","@Dana_Adele @smh @theage @ausgov @ScienceChiefAu @PKelly_CBR @GregHuntMP  @thevaccines #vaccineinjuries #Australia… https://t.co/C8yugQVX1d",FALSE,0,"Dana_Adele",2021-11-17 00:58:07,TRUE,NA,"1460774215846490112","40801529","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","iam_aamadmi",0,FALSE,FALSE,NA,NA
"44","RT @oflynnsocial: Hugh Pym on R4 reporting hospital bosses saying we are ""below the January peak"" for Covid. Yes, we are at ONE FIFTH of th…",FALSE,0,NA,2021-11-17 00:58:07,FALSE,NA,"1460774215586570249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jimsmit888",163,TRUE,FALSE,NA,NA
"45","RT @fcristian11: Si le #Confinement pour les NON Vaccinés est mis en place.

""Allez-vous vs faire vacciner contre #Covid""❓

S'il-vous-plaît…",FALSE,0,NA,2021-11-17 00:58:07,FALSE,NA,"1460774215251116032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","suvelor",1970,TRUE,FALSE,NA,NA
"46","RT @K1w127: A positive case of Covid-19 has been reported in Christchurch after they travelled to Auckland for an event. Why is travel stil…",FALSE,0,NA,2021-11-17 00:58:07,FALSE,NA,"1460774215158669317",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PakehaAotearoan",1,TRUE,FALSE,NA,NA
"47","Matthew Heineman’s #TheFirstWave successfully emphasizes how people’s emotions were whipsawed by an unprecedented c… https://t.co/9D4ciFAgLm",FALSE,0,NA,2021-11-17 00:58:07,TRUE,NA,"1460774214961614855",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Slant_Magazine",0,FALSE,FALSE,NA,NA
"48","Actualización reporta el deceso de 19 personas a causa del Covid-19 a nivel nacional https://t.co/kdw41JyAqb",FALSE,0,NA,2021-11-17 00:58:07,FALSE,NA,"1460774214907146245",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TN23NOTICIAS",0,FALSE,FALSE,NA,NA
"49","RT @biancapal7: ""Exigir prueba de vacunación COVID-19, puede atentar contra Derechos Humanos: OMS"". 🤣
Estos indeseables de la OMS como siem…",FALSE,0,NA,2021-11-17 00:58:07,FALSE,NA,"1460774214361833473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sanedith",3,TRUE,FALSE,NA,NA
"50","Imunidade da vacina de covid cai com tempo: quem deve se preocupar mais? | Coronavírus | G1 https://t.co/mgvNy5AEpV",FALSE,0,NA,2021-11-17 00:58:07,FALSE,NA,"1460774214139580416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","irene_ventura",0,FALSE,FALSE,NA,NA
"51","RT @MindfulMajority: Meanwhile, as @GovAbbott distracts with culture war wedge issues &amp; COVID misinformation, TX Republicans are sticking T…",FALSE,0,NA,2021-11-17 00:58:07,FALSE,NA,"1460774213883629574",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MindfulMajority",36,TRUE,FALSE,NA,NA
"52","RT @MasidiM: DG warns of consequences from rising Covid-19 infectivity rate  @DGHisham

https://t.co/riV80iJO69",FALSE,0,NA,2021-11-17 00:58:07,FALSE,NA,"1460774213761994758",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pudinzamrid",78,TRUE,FALSE,NA,NA
"53","Vaccine works lol, I hung out with someone for several hours who had breakthrough covid snd my northwestern test ca… https://t.co/Je6A0G18Q5",FALSE,0,NA,2021-11-17 00:58:07,TRUE,NA,"1460774213527248899",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davejfyfe",0,FALSE,FALSE,NA,NA
"54","COVID-19 Testing Nurse (RN) - HOLLINS, VA https://t.co/n4qCB9iI2j",FALSE,0,NA,2021-11-17 00:58:07,FALSE,NA,"1460774213527158786",NA,"<a href=""http://www.catsone.com"" rel=""nofollow"">CATS Applicant Tracking System</a>","CNHSJobs",0,FALSE,FALSE,NA,NA
"55","RT @KevinKileyCA: Newsom says he'll continue the State of Emergency as long as COVID is a threat. In other words, he plans to permanently a…",FALSE,0,NA,2021-11-17 00:58:06,FALSE,NA,"1460774212021403656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RobbinMorey",1630,TRUE,FALSE,NA,NA
"56","RT @ZubyMusic: The total number of reported 'Covid deaths' in China OVER TWO YEARS is still &lt;4,700

China has &gt;1.4 BILLION people and was t…",FALSE,0,NA,2021-11-17 00:58:06,FALSE,NA,"1460774211782418436",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TNikes74",3334,TRUE,FALSE,NA,NA
"57","RT @mohebrahim85: فضيحة الحكومة البريطانية نشرتها الاندبندنت البريطانية..الدولة تخلصت من ٦٠٠ الف جرعة من لقاح كوفيد ١٩ في شهر أغسطس
شكله ال…",FALSE,0,NA,2021-11-17 00:58:06,FALSE,NA,"1460774211002277888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Salma_Bazie",56,TRUE,FALSE,NA,NA
"58","【朗報】ロシアがWHOを無視してCovid-19患者を解剖した結果、素晴らしい発見がなされました。https://t.co/DIXIfiM501 https://t.co/reCHQOLsu2",FALSE,0,NA,2021-11-17 00:58:06,FALSE,NA,"1460774210583031811",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","WOODRABBIT5",0,FALSE,FALSE,NA,NA
"59","¿Necesita comprobante de una prueba negative de COVID-19 para un evento, trabajo o viaje? ¡Hágase la prueba GRATIS… https://t.co/ixgdJinan1",FALSE,0,NA,2021-11-17 00:58:06,TRUE,NA,"1460774209748090886",NA,"<a href=""https://www.meltwater.com/"" rel=""nofollow"">Meltwater Social</a>","LACo_DPSS",0,FALSE,FALSE,NA,NA
"60","RT @ClayTravis: So @JedediahBila went on The View shared 100% factual covid data and they cut her off. Watch this: https://t.co/aUVyhLPci6",FALSE,0,NA,2021-11-17 00:58:05,FALSE,NA,"1460774208536035334",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zacharyjames68",2836,TRUE,FALSE,NA,NA
"61","RT @GG37374104: @14ReyRey My best friend got Covid and almost died. She was not vaccinated &amp; still won't do it although she has been told t…",FALSE,0,NA,2021-11-17 00:58:05,FALSE,NA,"1460774208007544836",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Boo15733919",4,TRUE,FALSE,NA,NA
"62","that being said, as a society we can keep researching and keep investing and we will probably find alternative trea… https://t.co/vNd2GSXYWi",FALSE,0,NA,2021-11-17 00:58:05,TRUE,NA,"1460774207739113474",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BBoveington",0,FALSE,FALSE,NA,NA
"63","RT @DOJCrimDiv: Seven Members of Los Angeles-Based Fraud Ring Sentenced for Multimillion-Dollar COVID-19 Relief Scheme

https://t.co/hAfHhM…",FALSE,0,NA,2021-11-17 00:58:05,FALSE,NA,"1460774207671865344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MJTroper",43,TRUE,FALSE,NA,NA
"64","heard another employee in the hallway at work saying they might not go down to the cabin this week because they're… https://t.co/b7vnHgpVdl",FALSE,0,NA,2021-11-17 00:58:05,TRUE,NA,"1460774207474872325",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sir_Mize",0,FALSE,FALSE,NA,NA
"65","@pulte Please help me keep a roof over this guys head, hubby has been having seizures due to covid and I've been wo… https://t.co/laqiwmbEX6",FALSE,0,"pulte",2021-11-17 00:58:05,TRUE,"1460654900464005123","1460774207210598409","25029495","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wondermom6",0,FALSE,FALSE,NA,NA
"66","RT @ddc_riskcom: สถานการณ์ COVID-19 ในประเทศไทย
วันที่ 17 พฤศจิกายน 2564

#โควิด19 #COVID19 #สถานการณ์โควิด19 https://t.co/TdfAQ8Icr9",FALSE,0,NA,2021-11-17 00:58:05,FALSE,NA,"1460774206530985990",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","c_L_a_m_T",45,TRUE,FALSE,NA,NA
"67","RT @WhteRbbnAdvocat: @EdmJbg @WgarNews @AnimaeOK @twtrrr @drlouisehansen @LadyPoop2 @TreatyNow @CapesJoy @xskinn @independentaus @Tiddapage…",FALSE,0,NA,2021-11-17 00:58:05,FALSE,NA,"1460774206069637122",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","justin_kampen",6,TRUE,FALSE,NA,NA
"68","RT @HamelinMd: PFIZER dit
""il faut 2 à5ans pr statuer sur myocardites chez les enfants""
Exposer + d’enfants à 1 risque mortel /à des lésion…",FALSE,0,NA,2021-11-17 00:58:05,FALSE,NA,"1460774205742583808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nimegue70",1120,TRUE,FALSE,NA,NA
"69","Randox: how one-man-band operation became a Covid testing giant https://t.co/1knftn0mVa",FALSE,0,NA,2021-11-17 00:58:05,FALSE,NA,"1460774205478391808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnWilkinspsyc",0,FALSE,FALSE,NA,NA
"70","RT @JoeBiden: Throughout our history, we've emerged from crises by investing in ourselves.

And as we emerge from the COVID-19 pandemic, we…",FALSE,0,NA,2021-11-17 00:58:05,FALSE,NA,"1460774205033693184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Miss_Placed_",659,TRUE,FALSE,NA,NA
"71","RT @mog7546: COVID-Positive Republican Senator Charged for Inappropriately Grabbing Nurse

#JohnBizon, a state senator of sMichigan and a d…",FALSE,0,NA,2021-11-17 00:58:04,FALSE,NA,"1460774204765356038",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","caregiver55",35,TRUE,FALSE,NA,NA
"72","Cardiologist Who Said He ‘Won’t Cry at Funeral’ For “Selfish” Unvaccinated People Suddenly Dies in His Sleep 2 Week… https://t.co/QzMPn6ux1x",FALSE,0,NA,2021-11-17 00:58:04,TRUE,NA,"1460774204744208388",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BlancheMedia",0,FALSE,FALSE,NA,NA
"73","RT @jdesmondharris: This thread has haunted me all day and made me understand the absolute torture of losing a loved one first to misinform…",FALSE,0,NA,2021-11-17 00:58:04,FALSE,NA,"1460774204740014081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aliya_gallardo",516,TRUE,FALSE,NA,NA
"74","RT @Yoann_IV: 🇸🇬 Singapour va cesser de prendre en charge les frais médicaux des malades atteints du Covid qui ont refusé de se faire vacci…",FALSE,0,NA,2021-11-17 00:58:04,FALSE,NA,"1460774204580798474",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cz750001",42,TRUE,FALSE,NA,NA
"75","RT @Laurinha_2050: Os lacradores que choram as 600 mil mortes por Covid-19, deixara o luto de lado e estão prontos para pular o Carnaval, p…",FALSE,0,NA,2021-11-17 00:58:04,FALSE,NA,"1460774204224196609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TrindadRoseli",9,TRUE,FALSE,NA,NA
"76","RT @Azpapip: Rakyat Malaysia yang dikasihi,
 Please be aware that we are expecting next COVID-19 wave in December 2021.There will be surge…",FALSE,0,NA,2021-11-17 00:58:04,FALSE,NA,"1460774203758501893",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zxerukiss",16392,TRUE,FALSE,NA,NA
"77","RT @natgeodocs: Spotlighting the impact the pandemic has had on the everyday heroes at the epicenter of COVID-19, #TheFirstWave is a testam…",FALSE,0,NA,2021-11-17 00:58:04,FALSE,NA,"1460774203532005376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Participant",1,TRUE,FALSE,NA,NA
"78","RT @jackimbb: The middle school that my son attends has over 30 cases of Covid in the past week. And nobody in the administration seems to…",FALSE,0,NA,2021-11-17 00:58:04,FALSE,NA,"1460774203335053317",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alisser11",1,TRUE,FALSE,NA,NA
